feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
t2_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.004,0.0034,44.083,44.6946,13.000504764205278,12.427718039027347,0.0,0.0,50.0,50.0,0.047044327208270745,0.047044327208270745,0.0,0.0,0.9559411933945857,0.0,0.0249,0.6184096435831496,0.6164000000000001,0.003907937158422828,False,,0.07585226436669357,2.0,2.0,9.950000000000003,10.950000000000045,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9294956502123974
t10_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.004,0.0045,43.927,44.6138,13.322130090572983,12.357512709766363,0.0,0.0,50.0,50.0,0.05155331732467772,0.05155331732467772,0.0,0.0,0.9275928568292445,0.0,0.0211,0.8064007356762743,0.6909999999999998,0.0038194065155964163,False,,0.07647272384027413,2.0,2.0,8.0,12.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.928959905674655
t2_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.776,0.7995,0.25,0.2253,0.4937041054556299,0.47850058127512035,0.0,0.0,3.0,4.0,-0.05002996678983421,0.05002996678983421,0.0,0.0,0.9692051898830217,0.0,0.0235,0.6895221888868154,0.02510000000000001,0.0033517563762773418,False,,0.07688172316611155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9286070870066643
t41_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,53.0,False,False,0.974,0.9764,0.005398219123663113,0.004588730103326332,0.04055319491529202,0.03618307795119287,0.0,0.0,0.5,0.5,-0.019961165131568297,0.019961165131568297,0.0,0.0,0.8922374186763895,0.0,0.0052,1.0,0.0008695794154122182,0.05234341359808863,False,,0.07750457872965692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17582941469382618,0.1933705117272506,0.9280703021967366
vol_during_non_headline_candles,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0001,0.0026628923225941177,0.002648952721954414,0.0005730011619385326,0.0005768526522363271,0.001469073475588807,0.0,0.004507224085118087,0.004604577531356105,-0.024327351393523815,0.024327351393523815,-0.009530834069751191,0.009530834069751191,1.006721608169245,1.0404030082081022,0.0302,0.3723037733541463,1.9183370636977156e-05,0.013992155158305687,False,,0.0780503406215807,0.0016121070847464193,0.0015612189191049237,0.0017949349867360743,0.0017861848050012767,0.0022388233538756367,0.002202463070953991,0.002621760678729628,0.002613924431748663,0.0030610228501720517,0.0030578819012883705,0.0036388312843982492,0.003647153822100744,0.004108294831008318,0.004017701949940272,0.9276004675472033
t38_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,56.0,113.0,False,False,0.877,0.893,0.02588973533178374,0.02084077079309688,0.08650678678862848,0.07519067748231896,0.0,0.0,0.6336388180828285,0.9048374180359595,-0.058364952925198596,0.058364952925198596,0.0,0.0,0.8691881905771324,0.0,0.0186,0.9067297633296667,0.00519532392933825,0.0020339528962616967,False,,0.0789989058214603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22466448205861078,0.16643554184903978,0.4525289597252581,0.4093653765389909,0.9267849991364753
return_std_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0025845462880299945,0.0025775622476485395,0.0008148808258812061,0.0008027542813328468,0.0006455275657380591,0.0004109431210595257,0.006590789673863163,0.006531369602031612,-0.008570627938547721,0.008570627938547721,-0.036394145477534556,0.036394145477534556,0.9851186269840569,0.9760447993827851,0.0292,0.41394008952506606,3.0077139839287997e-05,0.0052018999230064485,False,,0.07936667333908873,0.0011172806358711053,0.0010701367424272928,0.0013665423540704957,0.0014057319071457727,0.001992116632377146,0.001996239564285423,0.002527168089517619,0.0024867458188497556,0.0031027972130332005,0.003080313569786262,0.003991075850890472,0.00403736845589549,0.004584023835097043,0.0047331856634070186,0.9264692200533087
realized_vol_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.008173052988308364,0.008150967513432375,0.0025768794313836972,0.0025385319304633835,0.0020413374001563393,0.0012995162513264082,0.02084190694852592,0.020654004182807405,-0.008570627945739493,0.008570627945739493,-0.03639414549994024,0.03639414549994024,0.9851186278106768,0.9760447999836711,0.0292,0.41394008952506606,9.51122673955408e-05,0.0052018999230064485,False,,0.07936667336868618,0.0035331515949539177,0.0033840695139031912,0.004321386357951036,0.004445314606152968,0.006299625923016112,0.006312663778484053,0.00799160719297197,0.007863780749465706,0.009811906310807597,0.009740806788048608,0.012620890003308446,0.012767280073946813,0.01449595616740676,0.014967647284821264,0.9264692200279039
trend_consistency_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,14.0,18.0,False,False,0.0,0.0001,0.49777777777777776,0.49305,0.12511070988034478,0.12102857256845408,0.1111111111111111,0.0,0.8333333333333334,0.9444444444444444,-0.0377887535148798,0.0377887535148798,0.0,0.0,0.9673717996104233,0.7499999999966249,0.0285,0.4446422377573477,0.00726111111111112,0.014458114364524018,False,,0.08074686787940381,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5,0.5,0.6111111111111112,0.5555555555555556,0.7222222222222222,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.9252860496021219
close_mean_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,985.0,8366.0,False,False,0.0,0.0,1.00178823,1.002461457,0.0182447329138082,0.01791259337511722,0.94939,0.9317250000000001,1.0636349999999999,1.0883049999999999,0.036899800240616974,0.036899800240616974,0.015534185775527724,0.015534185775527724,0.9817953191618717,0.9987847405263154,0.0237,0.6793875635727146,0.0008025649999999996,0.0062942222215141,False,,0.0824282082376588,0.9596447999999999,0.9601334000000001,0.9715810000000001,0.9738387500000001,0.9897625000000001,0.9904975000000001,1.0019575,1.0023250000000001,1.0134199999999998,1.01412625,1.0315005,1.0315855000000003,1.0476647,1.0468801000000003,0.9238487988299351
slope_linreg_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,996.0,9662.0,False,False,0.0,0.0,2.082848484848523e-05,6.449854545454548e-05,0.0010249989350582264,0.001014947739019857,-0.00404,-0.003999999999999998,0.0038175757575757653,0.004628484848484853,0.042604981400272905,0.042604981400272905,0.004738775022951431,0.004738775022951431,0.9901939439303004,1.0195474461877754,0.0287,0.4357445926211049,4.9647636363636246e-05,0.00638607420946069,False,,0.08242983063268502,-0.0025961696969696918,-0.0023721575757575746,-0.0016497878787878808,-0.001569787878787876,-0.00061939393939394,-0.0005924242424242454,4.8787878787877454e-05,5.484848484848487e-05,0.0006595454545454533,0.0007115151515151518,0.0016649090909090906,0.0017376363636363626,0.0025642424242424177,0.0025503575757575814,0.9238474141233669
sma_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,977.0,7766.0,False,False,0.0,0.0,1.0017882299999998,1.0024614570000001,0.018244732913808195,0.01791259337511722,0.94939,0.9317249999999999,1.063635,1.088305,0.03689980024064132,0.03689980024064132,0.01553418577551812,0.01553418577551812,0.9817953191618719,0.998784740526306,0.0237,0.6793875635727146,0.0008025650000000028,0.006318703706230218,False,,0.08245268972238966,0.9596448000000001,0.9601333999999999,0.9715809999999999,0.9738387499999999,0.9897625,0.9904975,1.0019575,1.002325,1.01342,1.01412625,1.0315005,1.0315855000000003,1.0476647,1.0468801,0.923827904438451
high_low_range_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,784.0,2810.0,False,False,0.0,0.0,0.00392414,0.003931368,0.0008004821247423529,0.0008092476609503886,0.0020199999999999884,0.0019999999999999905,0.006899999999999995,0.006680000000000019,0.009029558271894575,0.009029558271894575,-0.04166666663192073,0.04166666663192073,1.010950319721264,1.024999999145851,0.0218,0.7736417656130758,2.2460000000001862e-05,0.010035837551052664,False,,0.08253206245486797,0.002359900000000007,0.0024399999999999977,0.002710000000000011,0.002719999999999967,0.0032999999999999917,0.0032899999999999817,0.003939999999999988,0.003890000000000016,0.004500000000000001,0.004520000000000013,0.005260000000000021,0.005300000000000016,0.00568029999999994,0.0058301000000000255,0.9237601681120564
t20_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,69.0,261.0,False,False,0.804,0.7923,0.03857986523704185,0.04480777141862223,0.09966486334034108,0.11285460185175272,0.0,0.0,0.7640896174406003,1.1697255984839932,0.06248848363189436,0.06248848363189436,0.0,0.0,1.1323409080012306,0.0,0.018,0.925680578991055,0.006228382220788827,0.0021997802827288925,False,,0.08268826391462325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27510927240417404,0.32694192521973586,0.475614712250357,0.5,0.9236268955057745
unique_templates_count,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,16.0,20.0,False,False,0.0,0.0001,8.192,8.3001,2.4444040400701175,2.4632593762483617,1.0,0.0,16.0,19.0,0.04422345824500243,0.04422345824500243,0.0,0.0,1.00771367411776,0.9999999999996666,0.0298,0.3886349058398124,0.11630000000000003,0.010095332129183662,False,,0.0841187903741861,3.0,3.0,4.0,4.0,7.0,7.0,8.0,8.0,10.0,10.0,12.0,12.0,14.009999999999991,14.0,0.9224081427966466
return_skew_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.009138480960820762,0.010687300206590434,0.7234226198920762,0.7090361182429712,-2.5903212932779116,-2.6193025202932967,2.587794829797535,2.5493650377120325,0.02740553118223135,0.02740553118223135,-0.017697653845231635,0.017697653845231635,0.9801132819813798,0.9702948667882946,0.0278,0.4765352325249527,0.02840008893111521,0.0112645893868814,False,,0.08416777441434438,-1.7298889501729025,-1.6662671560338436,-1.1730720533236405,-1.1557693228263433,-0.5022575581515362,-0.44676973982231605,0.017304093927763758,0.0005324574611876409,0.44541814017710324,0.47275512564694544,1.1912471184075017,1.1930971691033012,1.671873370881566,1.7276272591162218,0.9223664672565915
t47_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.0,0.0005,49.452,49.3714,4.203018125271573,4.583466249061471,2.0,0.0,50.0,50.0,-0.01917669579280481,0.01917669579280481,0.0,0.0,1.0905178403826714,0.0,0.0042,1.0,0.0808,0.06116010637537688,False,,0.08453680216818169,25.93,18.99000000000001,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9220526200686067
t34_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,56.0,165.0,False,False,0.868,0.8461,0.02660040833024272,0.03156207434893252,0.08738458402365941,0.0928703583255212,0.0,0.0,0.6420502540993968,0.9382772399038646,0.05677964911167447,0.05677964911167447,0.0,0.0,1.0627773692819058,0.0,0.0267,0.5287844136089006,0.005506117875724638,0.0032250499224839094,False,,0.08670469903415838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20380596167550227,0.24829265189570474,0.475614712250357,0.45241870901797976,0.9202131921291774
close_min_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,389.0,631.0,False,False,0.0,0.0,0.9866545,0.98707616,0.012376272131052302,0.011917479107815902,0.93,0.9231,1.0075,1.0095,0.034070033003554226,0.034070033003554226,-0.0059880239517365675,0.0059880239517365675,0.9629296270039014,0.9161676646157946,0.0336,0.25163322706570734,0.0005934000000000007,0.013174858453103639,False,,0.08683291540839444,0.9512970000000001,0.9494980000000001,0.962785,0.9639,0.9792,0.9808,0.9898,0.9897,0.9959,0.9961,1.0012,1.0011,1.004503,1.0037,0.9201046322968921
slope_pvalue_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.10219471318163242,0.11031354698527247,0.21789797358015933,0.22558423007018488,2.28398648850474e-17,2.4491536641928352e-20,0.982762590915594,0.9994596232837494,0.03725979489486197,0.03725979489486197,0.004325416736171663,0.004325416736171663,1.0352745661774716,1.1670936574787463,0.0357,0.19311037936831066,0.008419258094171274,0.010928431414846899,False,,0.08821364304588053,6.268125376890381e-14,3.01363470328759e-13,1.1446099466905712e-10,9.9519489421635e-11,1.2407497409625838e-06,1.2298229428906112e-06,0.0004688537531302518,0.000747571796208585,0.06443851005218865,0.0752055581322466,0.6674255420133645,0.6974632261678635,0.9321342507117805,0.9320245409625834,0.9189372017070352
close_std_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9997.0,False,False,0.0,0.0,0.0034841690913333407,0.0034623747407502735,0.0016695874536132179,0.0016570963950753863,0.000686051504383363,0.000588784057755125,0.012394192188279153,0.014163289793610031,-0.013053734036421707,0.013053734036421707,-0.03434284248617033,0.03434284248617033,0.9925184754453457,0.959349986373391,0.0231,0.7096971572575586,5.6032348249300784e-05,0.018306912107978097,False,,0.08880348863057012,0.0010008378554003622,0.001100956654426153,0.0014539428012404771,0.0014869412674609784,0.002289401888046042,0.0022641468807148607,0.0031609151445624022,0.0030885901118636126,0.00439537295592057,0.004284510196942395,0.0065568619646149805,0.0067244362991334995,0.009048765063987935,0.008818389632711329,0.9184393790451004
t41_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.001,0.0007,49.29,49.3936,4.930944555986634,4.531680996414612,0.0,0.0,50.0,50.0,0.021010173370170814,0.021010173370170814,0.0,0.0,0.919028990279723,0.0,0.0053,1.0,0.1116,0.06313702512003942,False,,0.08944719849021024,20.92,19.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9178967107224939
headline_price_corr,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,957.0,9551.0,False,False,0.043,0.0436,-0.010757399792555097,-0.024692380781680907,0.3574740399147901,0.3544604938063266,-1.0,-1.0,0.9999999999999999,1.0,-0.03898179848922306,0.03898179848922306,-0.01873890520356611,0.01873890520356611,0.9915698882353153,1.0270714382089359,0.0286,0.4401811048826977,0.014407555369538676,0.005221665468731534,False,,0.09154236916152071,-0.8041356741870714,-0.8384858179689494,-0.6054901638345118,-0.6176614417911162,-0.25027114301084913,-0.2688812043700355,0.0,-0.008820927371503758,0.22045685713968002,0.21459007975081174,0.5913352505378962,0.5651234315094156,0.8585398562502439,0.7937012729727373,0.9161348457487364
t35_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.869,0.8484,0.14,0.1655,0.3722076551315657,0.4093000154535362,0.0,0.0,2.0,3.0,0.06851014386288724,0.06851014386288724,0.0,0.0,1.099655017325637,0.0,0.0206,0.8287834845520787,0.025499999999999967,0.0032819022077905935,False,,0.09239204607067783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.9154222640095093
return_skew_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.029704749368647226,0.011063395027601695,1.0307024998002794,1.006940068815391,-1.994413251936403,-1.9999999560016213,1.997408084870247,1.9999999994334257,0.03955374553191543,0.03955374553191543,-0.0015136694480213132,0.0015136694480213132,0.9769454027806571,0.946402993346571,0.0358,0.19061170784537093,0.049285237877291825,0.016971682255268437,False,,0.09383909723520517,-1.9477091015680361,-1.9385450525291563,-1.7818673003474736,-1.6984724886614735,-0.8202994561845127,-0.708255550115658,0.005436820218889667,0.0030952759525065023,0.7266329136552468,0.7557658752063419,1.6872602918270256,1.7074076541195653,1.962508921402503,1.941301083023871,0.9142112423368359
close_max_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,549.0,1066.0,False,False,0.0,0.0,1.0070709,1.00801013,0.020082116287497804,0.01970466380734967,0.9441,0.9329,1.0805,1.1069,0.04676947322219767,0.04676947322219767,0.007707129094114508,0.007707129094114508,0.9812045465863416,0.9980732176879358,0.0264,0.5434242026384372,0.001014170000000001,0.014212396794474636,False,,0.0950889991107868,0.959399,0.961794,0.97509,0.9766,0.9935,0.9947,1.0073500000000002,1.0075500000000002,1.01945,1.0206,1.0407,1.0405,1.060001,1.057103,0.9131677889303982
slope_pvalue_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9985.0,False,False,0.0,0.0,0.26474090491393304,0.2684254754551278,0.29094249907796016,0.2835858391421252,5.968720271873904e-05,9.041130568954773e-06,1.0,1.0,0.01266425686470364,0.01266425686470364,0.04289162096976406,0.04289162096976406,0.974714385281889,1.006382560622399,0.0323,0.2939105352132923,0.010714252051977314,0.007951225763035696,False,,0.09580710359750338,0.0011493568609545661,0.0005501939187618493,0.003619577275062596,0.004092431009733918,0.03371295918375322,0.036666388421567934,0.13098964679292624,0.148216261102101,0.4353441850419594,0.44086104992766895,0.8960205989371889,0.8700790439806448,0.9779058450289572,0.9784571397129451,0.9125693716686345
close_skew_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.017103395569000607,0.00412946222471719,0.6420037565965481,0.6597094977044711,-2.6357067800153744,-2.4360098561274697,2.018450429960767,2.602473393160188,0.033072793695548434,0.033072793695548434,0.012866395821582558,0.012866395821582558,1.0275788746171188,1.072616652301867,0.0378,0.145752267144443,0.03290261993889103,0.012185049810602151,False,,0.09592423932773314,-1.5439261033593292,-1.5509009054436589,-1.0654293810209794,-1.0849403858292248,-0.4203952572260893,-0.4374639479236068,-0.0028260979679547117,0.007738131994051078,0.4006761685629496,0.44323093610802544,0.9896355603922891,1.0771918824630857,1.6099691905122362,1.5476040675407525,0.9124718334667227
return_cumulative_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,998.0,9905.0,False,False,0.002,0.0013,0.0002114463664990208,0.0005788592693502394,0.008791406850276556,0.00872055374966701,-0.03143593780805298,-0.03481201477211038,0.03469812595719124,0.04003218628010319,0.04179227614723216,0.04179227614723216,0.022603365056949522,0.022603365056949522,0.9919406412638885,1.0419761743227873,0.0258,0.5731119778023338,0.00039429740935072036,0.006866937574873987,False,,0.09706257877905566,-0.02063252145637546,-0.020109602159853916,-0.014572794515701154,-0.013556854016897213,-0.005116570280306987,-0.005128468115955076,0.00019885307366429572,0.0004431050143517412,0.005689428740168312,0.00613112540417754,0.01474686249587917,0.014945972208445972,0.023105296300298454,0.022199088325836627,0.911525029969504
return_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.294426560337962e-05,6.379006425152555e-05,0.00097659299073816,0.0009682844570373594,-0.003538618225662047,-0.0039240047218976675,0.0037982325802429296,0.004372620046022991,0.041824791897643813,0.041824791897643813,0.022858242279637217,0.022858242279637217,0.9914923261060753,1.039105821059546,0.0255,0.5881273111876872,4.3809870244315425e-05,0.006879815421189687,False,,0.09706284959847071,-0.0023129997533599803,-0.0022529437431952717,-0.0016284749516137953,-0.001511156010313551,-0.0005685042538569237,-0.0005668941776551346,2.508207750787937e-05,5.2547857619389605e-05,0.0006330658298200394,0.0006816642917437098,0.0016313955252667868,0.0016517822199738545,0.0025442104485852227,0.0024465779443965784,0.9115248049516981
ema_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.001711384929212,1.0024542633088196,0.017852254997070008,0.017515703195611354,0.9480475482300297,0.933028705063855,1.0637423833525268,1.0865756856983981,0.04161257945776746,0.04161257945776746,0.023529947976645014,0.023529947976645014,0.9811479388741066,0.983189356456943,0.0266,0.533647725430665,0.000865960839948352,0.005475388687796984,False,,0.09721791612220945,0.9601236794798069,0.9605136376551104,0.9731334646278096,0.9742835164536027,0.9894587514936329,0.9907546020243545,1.0017486322995452,1.0022983499446063,1.012821219000283,1.0137243314184472,1.0304836436988434,1.0310749278177387,1.0458713450942272,1.045749626371757,0.9113959818795182
garman_klass_vol_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.929232848393246e-06,5.898630305171852e-06,2.5276659881006367e-06,2.5759221293493836e-06,1.3872297980683688e-06,1.3400957499625496e-06,1.6550941539109566e-05,1.832922210438992e-05,-0.012107031252716368,0.012107031252716368,-0.04676482295080536,0.04676482295080536,1.0190907827162023,0.997906198270718,0.0303,0.3682896435385556,1.0263368264054188e-07,0.009035682290417624,False,,0.09820753649393935,1.8813200661097476e-06,1.9964871393325336e-06,2.5563365235849677e-06,2.5741053050341165e-06,3.899240039494796e-06,3.8670249054900175e-06,5.608265535106883e-06,5.4394738835097076e-06,7.508611233092903e-06,7.468839789347547e-06,1.0611201230470322e-05,1.0758067300695833e-05,1.2882905963224272e-05,1.3134631717493584e-05,0.9105747017476588
t34_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,48.0,51.0,False,False,0.004,0.004,46.636,45.9346,10.219096532176117,11.067627210798515,0.0,0.0,50.0,50.0,-0.06863620455991236,0.06863620455991236,0.0,0.0,1.083033825539235,0.0,0.0267,0.5287844136089006,0.7252000000000001,0.0028819577844969814,False,,0.09821816234440935,2.0,2.0,18.0,15.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9105658914484357
t1_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,86.0,246.0,False,False,0.768,0.795,0.04924484623116315,0.04341005629316102,0.11312012521607895,0.11053096249143692,0.0,0.0,0.7117979886208643,1.076904459412879,-0.05158047630167575,0.05158047630167575,0.0,0.0,0.9771113873798017,0.0,0.0364,0.17614507981956867,0.0064600513478336305,0.01028936581801717,False,,0.09826984211969292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323599111098577,0.3032653298563167,0.5,0.5,0.9105230442001129
garman_klass_vol_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.923800039850116e-06,5.902939880039728e-06,2.1493750819024995e-06,2.171483298181218e-06,2.062921804921695e-06,1.813979468789456e-06,1.2531292559658146e-05,1.4038749249901405e-05,-0.009705216311853476,0.009705216311853476,-0.04769670607172293,0.04769670607172293,1.0102854109454642,1.000892944074266,0.0309,0.3447895466669134,6.355006975431166e-08,0.010298142887640811,False,,0.09860006527121722,2.508347499080475e-06,2.487083238812349e-06,2.936298101228185e-06,2.8971620596705143e-06,4.065079686841572e-06,4.081838045409954e-06,5.8158089142385704e-06,5.651395571067397e-06,7.51213733537677e-06,7.531974724539009e-06,9.604467061875076e-06,9.68333743266375e-06,1.0831660049816732e-05,1.1073383205988086e-05,0.9102493542571607
t34_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,5.0,False,False,0.868,0.8461,0.14,0.167,0.36950850671741853,0.4093015426006571,0.0,0.0,2.0,5.0,0.07307003630250701,0.07307003630250701,0.0,0.0,1.1076917991297088,0.0,0.0219,0.7688473742430679,0.027000000000000024,0.00374679404802643,False,,0.09871683035053344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.9101526183784415
total_headlines,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,20.0,23.0,False,False,0.0,0.0001,9.74,9.9148,2.9995662015360485,3.0826759883459878,2.0,0.0,21.0,24.0,0.05827509321528818,0.05827509321528818,0.0,0.0,1.0277072687265085,0.99999999999975,0.0327,0.28039561614253367,0.18579999999999985,0.009686961324380383,False,,0.10066205453966856,3.0,3.990000000000009,5.0,5.0,8.0,8.0,10.0,10.0,12.0,12.0,15.0,15.0,17.00999999999999,17.0,0.908544085694161
ema_10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.0018476764582636,1.002795208598993,0.019642969101483852,0.019253860647751798,0.9393216850472855,0.9296022561438926,1.070890311001127,1.0982354870582856,0.04823772494809336,0.04823772494809336,0.02014751899848857,0.02014751899848857,0.9801909552114069,0.969692671537663,0.0297,0.39278569960485077,0.001024408861017621,0.009257211427237148,False,,0.10734245537381909,0.9568258010610198,0.9566371976274771,0.9705341778753914,0.9716665080061465,0.9884573527401221,0.9899682931594468,1.0021334158469346,1.0026576559221758,1.014477433687081,1.0151997749674992,1.0339476919570452,1.034635688009687,1.0511747609634792,1.0508423066143862,0.9030630002011598
close_kurt_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.5216386245390191,-0.49510465552687855,0.8711762191044706,0.893597708699075,-1.9732275723021326,-1.9210052343880057,7.063443622572228,7.197337011462119,0.030457636962801633,0.030457636962801633,0.034780846631392935,0.034780846631392935,1.0257370312709257,0.9462859830358172,0.0246,0.6336362319043951,0.04157438116179425,0.01884481182847749,False,,0.10868329542267206,-1.737804159844322,-1.7328541796957613,-1.563390474083512,-1.5382461183628326,-1.1202733945190486,-1.1119850339966832,-0.7114231026696234,-0.6744242981434463,-0.05650387452273342,-0.1053548480424844,0.9676699925262123,1.1579867431248188,2.352589776595658,2.5940593517335393,0.9019708370538425
candles_since_last_headline,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,27.0,41.0,False,False,0.193,0.1758,4.358,4.6565,4.852358331922879,5.041730819368036,0.0,0.0,44.0,50.0,0.06151647911823742,0.06151647911823742,0.0,0.0,1.0390268967149987,1.19999999999976,0.0405,0.09910434724160787,0.3113000000000001,0.008420929825246282,False,,0.1104374089434837,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0,7.0,14.0,14.0,20.00999999999999,23.0,0.900546029831111
