feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
return_mean_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.2524512280453735e-05,7.022193071701476e-05,0.0014176908654394951,0.0014325618320324503,-0.005083179554452988,-0.005960186075540302,0.004700660466808667,0.006325466791036108,0.012483270405069174,0.012483270405069174,-0.018898531243512436,0.018898531243512436,1.010489568597069,0.9839260835411027,0.0225,0.7395968733876661,4.23690567388646e-05,0.014617875233485749,False,,0.06849967688206735,-0.003161634712306762,-0.0034697292296450356,-0.002231640671212541,-0.0022185346165230764,-0.0009052660114524301,-0.0008379190822921186,6.615989651039087e-05,3.0956645135577074e-05,0.0009574846384426498,0.000994889870256717,0.0024360534230447495,0.002440939273335434,0.0035384494104568186,0.0035846041666844236,0.9358917196101054
return_skew_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.029704749368647226,-0.008863652275348494,1.0307024998002794,1.0117750807381445,-1.994413251936403,-1.9996606821704312,1.997408084870247,1.9999998396556442,0.020220283832936194,0.020220283832936194,-0.0035105796495900426,0.0035105796495900426,0.9816363896790934,0.9630563036784043,0.028,0.46730728660706544,0.04318727123169329,0.018199851515099834,False,,0.06993071499762607,-1.9477091015680361,-1.9410226227003402,-1.7818673003474736,-1.7182844307114,-0.8202994561845127,-0.7486088503723504,0.005436820218889667,6.190922034598291e-06,0.7266329136552468,0.7411741197669661,1.6872602918270256,1.6985441052641816,1.962508921402503,1.9256333389127098,0.9346399593755179
t34_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,56.0,160.0,False,False,0.868,0.8501,0.02660040833024272,0.030570750165326854,0.08738458402365941,0.0921552084218586,0.0,0.0,0.6420502540993968,0.910391274385118,0.045435266178800206,0.045435266178800206,0.0,0.0,1.054593432588212,0.0,0.0228,0.7247128520509065,0.0044694438115006774,0.0019357292025711298,False,,0.07017099538137134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20380596167550227,0.23618327637050734,0.475614712250357,0.45241870901797976,0.9344301091281539
return_cumulative_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,997.0,9799.0,False,False,0.003,0.0036,0.00021149360128705974,0.0002822972875176619,0.0056714739564973134,0.005732110204138244,-0.020179372000590945,-0.023637820276063426,0.01892225402177905,0.02551381972750999,0.012484177263479165,0.012484177263479165,-0.019673601491297415,0.019673601491297415,1.0106914440752695,0.983784423239802,0.0222,0.7543187974435375,0.00016913322447494468,0.015893371827357252,False,,0.07025115058213383,-0.012587897640386782,-0.013813045432969748,-0.008899046556291628,-0.008850847807909767,-0.0036261119189307522,-0.003362269196487855,0.00024933771607960065,0.00010263272021959757,0.003830834685646156,0.0039737587190096235,0.00976833007603755,0.009789088095587806,0.014223010321214443,0.014398566454194725,0.9343601260844966
t12_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,70.0,252.0,False,False,0.789,0.793,0.04676498576682603,0.041705324114561876,0.11319468862078484,0.10496075088654856,0.0,0.0,0.7875787320357994,0.884980088789348,-0.04469875498460797,0.04469875498460797,0.0,0.0,0.9272586210935375,0.0,0.0211,0.8064007356762743,0.005169205517262476,0.006016247598538748,False,,0.07181500258314671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035886843777376,0.29464514303879874,0.47585856512785324,0.475614712250357,0.9329968302271682
vol_during_non_headline_candles,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0026628923225941177,0.0026489669873457737,0.0005730011619385326,0.0005725834760227901,0.001469073475588807,0.001140035578462784,0.004507224085118087,0.004557848948575112,-0.024302455473092618,0.024302455473092618,-0.006504414723898071,0.006504414723898071,0.9992710539825076,1.03669928843667,0.0281,0.4627273622478035,1.848573686489067e-05,0.012966495136565616,False,,0.0718733653335563,0.0016121070847464193,0.0015649904361978411,0.0017949349867360743,0.0017862515648793043,0.0022388233538756367,0.0022030803637289815,0.002621760678729628,0.0026164127522134316,0.0030610228501720517,0.0030554539975291626,0.0036388312843982492,0.0036344394052472565,0.004108294831008318,0.004022637114272284,0.9329460292063605
t12_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.006,0.0034,44.074,44.6875,13.170344793587676,12.270334138074073,0.0,0.0,50.0,50.0,0.046581923982632084,0.046581923982632084,0.0,0.0,0.9316638501406032,0.0,0.0213,0.7971962978606857,0.6134999999999999,0.005162396957948592,False,,0.07304432094058068,1.0,2.0,11.0,12.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9319279553368742
slope_pvalue_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.10219471318163242,0.11050440782919627,0.21789797358015933,0.2264459585110418,2.28398648850474e-17,1.2907704965217234e-17,0.982762590915594,0.9999999999999869,0.03813571329275705,0.03813571329275705,0.0036439474750126675,0.0036439474750126675,1.039229299792908,1.1428553809310584,0.0276,0.4858516228848642,0.00851984984191769,0.004164245014504345,False,,0.07354390578227407,6.268125376890381e-14,3.4203809943985447e-13,1.1446099466905712e-10,7.420222383311085e-11,1.2407497409625838e-06,1.0109611890893557e-06,0.0004688537531302518,0.0007036597779052613,0.06443851005218865,0.073643490917138,0.6674255420133645,0.7095085322118484,0.9321342507117805,0.9321646854353821,0.9314942729532019
garman_klass_vol_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.929232848393246e-06,5.91921320318514e-06,2.5276659881006367e-06,2.598943081335583e-06,1.3872297980683688e-06,1.2920420529220241e-06,1.6550941539109566e-05,1.956250783474086e-05,-0.003963989423952875,0.003963989423952875,-0.035717615344311004,0.035717615344311004,1.0281983716883947,0.9794713984934384,0.0263,0.5483362814591831,9.351527489745363e-08,0.0075892397276640915,False,,0.07357084449592798,1.8813200661097476e-06,1.9967471800528357e-06,2.5563365235849677e-06,2.5617937446968815e-06,3.899240039494796e-06,3.921633742945599e-06,5.608265535106883e-06,5.479347367461494e-06,7.508611233092903e-06,7.456910573092467e-06,1.0611201230470322e-05,1.0807439035057261e-05,1.2882905963224272e-05,1.3615638752460434e-05,0.9314708993140816
high_low_range_mean_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,978.0,8001.0,False,False,0.0,0.0,0.003931754,0.0039235938,0.0007143945569970888,0.0007113593456287907,0.002517999999999996,0.0023579999999999955,0.0059520000000000154,0.005944000000000016,-0.011422539419782973,0.011422539419782973,-0.022528160181442484,0.022528160181442484,0.9957513500987357,0.9795577797416992,0.0181,0.9226810596265844,1.7592600000000913e-05,0.02257310355321552,False,,0.07462380315444098,0.0026639400000000083,0.002651999999999994,0.0028278999999999973,0.0028319999999999947,0.0033175000000000023,0.003322,0.003938999999999988,0.0039120000000000005,0.004516000000000008,0.00449599999999999,0.005056500000000005,0.005051999999999994,0.0053600599999999885,0.005361999999999989,0.9305582074997865
t20_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,69.0,252.0,False,False,0.804,0.789,0.03857986523704185,0.04413222745100971,0.09966486334034108,0.10994363093491316,0.0,0.0,0.7640896174406003,0.9201229969562286,0.055710327871033534,0.055710327871033534,0.0,0.0,1.10313331347647,0.0,0.0172,0.9473095175693547,0.005568169268233625,0.0021022267484444674,False,,0.075012554619478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27510927240417404,0.31881407581088667,0.475614712250357,0.4885960670992774,0.9302216943447417
t34_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,48.0,51.0,False,False,0.004,0.0029,46.636,46.081,10.219096532176117,10.890073386797583,0.0,0.0,50.0,50.0,-0.05431008487418215,0.05431008487418215,0.0,0.0,1.0656591169784673,0.0,0.0228,0.7247128520509065,0.5846000000000001,0.0017660960885004795,False,,0.07887618096268263,2.0,3.0,18.0,15.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.926890423243656
t32_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,5.0,False,False,0.846,0.8322,0.161,0.186,0.38630069664476174,0.4361456434520815,0.0,0.0,2.0,4.0,0.06471642483970208,0.06471642483970208,0.0,0.0,1.1290314701452058,0.0,0.0138,0.9944479815730134,0.02499999999999991,0.001248582124787839,False,,0.07976500696448993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.9261274384240967
t48_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.0,0.0006,49.412,49.3337,4.434176126172473,4.703164496977387,3.0,0.0,50.0,50.0,-0.017658297228614745,0.017658297228614745,0.0,0.0,1.0606625364329045,0.0,0.0041,1.0,0.0873,0.05858111537451989,False,,0.08033941260313464,18.97,19.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9256350257466284
t34_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.868,0.8501,0.14,0.1623,0.36950850671741853,0.40345382325459483,0.0,0.0,2.0,3.0,0.060350437390589096,0.060350437390589096,0.0,0.0,1.0918661300592036,0.0,0.0179,0.9286152297991797,0.022299999999999986,0.002409213773913113,False,,0.0806596511645022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.925360726591777
garman_klass_vol_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.923800039850116e-06,5.913458217345628e-06,2.1493750819024995e-06,2.1668132910700075e-06,2.062921804921695e-06,2.037182018348692e-06,1.2531292559658146e-05,1.4041616551275305e-05,-0.004811546286182637,0.004811546286182637,-0.03957971484055597,0.03957971484055597,1.0081126841013666,0.978574728392051,0.0265,0.5385278336997469,5.967890650243474e-08,0.009932538937249364,False,,0.08082380006398797,2.508347499080475e-06,2.5139002511520174e-06,2.936298101228185e-06,2.9150722724434946e-06,4.065079686841572e-06,4.101633055665498e-06,5.8158089142385704e-06,5.679375315890875e-06,7.51213733537677e-06,7.474837536407299e-06,9.604467061875076e-06,9.768555645250587e-06,1.0831660049816732e-05,1.119754417034082e-05,0.9252201884717907
trend_consistency_w50,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,23.0,27.0,False,False,0.0,0.0,0.49091666666666667,0.49463333333333337,0.0756772062086038,0.07645858633846052,0.25,0.22916666666666666,0.7291666666666666,0.7708333333333334,0.04911210195012509,0.04911210195012509,0.0,0.0,1.0103251714484878,0.9999999999903999,0.0237,0.6793875635727146,0.003941666666666661,0.008504563837218624,False,,0.08131666578734371,0.3125,0.3125,0.375,0.375,0.4375,0.4375,0.5,0.5,0.5416666666666666,0.5416666666666666,0.625,0.625,0.6666666666666666,0.6666666666666666,0.9247984717519042
t19_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.809,0.7867,0.212,0.2388,0.4618108587606719,0.4872353638950923,0.0,0.0,3.0,4.0,0.05803241628372098,0.05803241628372098,0.0,0.0,1.055053935287696,0.0,0.0223,0.7494314138150249,0.026800000000000046,0.003064524757492618,False,,0.08339694104121359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9230227279753404
t24_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.807,0.7861,0.215,0.2429,0.46582399250359785,0.4959074333161803,0.0,0.0,3.0,3.0,0.059893866457994056,0.059893866457994056,0.0,0.0,1.064581132134978,0.0,0.0209,0.8154663945809719,0.027900000000000036,0.0026973139692625923,False,,0.08349118042725664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9229424457388445
ema_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.001711384929212,1.0023169776044445,0.017852254997070008,0.017765352148550927,0.9480475482300297,0.9259051473248029,1.0637423833525268,1.0731464156077046,0.03392247507655945,0.03392247507655945,0.015520201259544193,0.015520201259544193,0.9951321079870036,0.9850880015977338,0.0287,0.4357445926211049,0.000751794938340994,0.006107638141901809,False,,0.08425031447800545,0.9601236794798069,0.9602987179361638,0.9731334646278096,0.973604566290025,0.9894587514936329,0.9907575412728087,1.0017486322995452,1.0021112224971835,1.012821219000283,1.0137716277023117,1.0304836436988434,1.0317965997824194,1.0458713450942272,1.0452733635302551,0.9222962508260223
high_low_range_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,784.0,2783.0,False,False,0.0,0.0,0.00392414,0.003930359,0.0008004821247423529,0.0008070593879043597,0.0020199999999999884,0.001970000000000005,0.006899999999999995,0.0071899999999999855,0.00776906791545486,0.00776906791545486,-0.041666666631907,0.041666666631907,1.0082166258939351,0.99999999916668,0.024,0.6641493365615636,1.9317000000000716e-05,0.0112111587877275,False,,0.08464689333508936,0.002359900000000007,0.002449899999999975,0.002710000000000011,0.002719999999999989,0.0032999999999999917,0.0032999999999999696,0.003939999999999988,0.0038900000000000323,0.004500000000000001,0.004499999999999995,0.005260000000000021,0.005309999999999993,0.00568029999999994,0.005879999999999996,0.9219590321465672
t39_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,49.0,103.0,False,False,0.895,0.8865,0.018070204201349707,0.022500558453595686,0.06819935194193623,0.07821439930469766,0.0,0.0,0.5029411508154578,0.8704091103408589,0.06496182333159038,0.06496182333159038,0.0,0.0,1.1468495971947243,0.0,0.0205,0.8331426633515289,0.004569182660462761,4.282062496612661e-05,False,,0.08550464395655652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11758581094309375,0.18393972058572117,0.4137238844367639,0.4093653765389909,0.9212305129852779
close_mean_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,959.0,6939.0,False,False,0.0,0.0,1.0018341499999999,1.002670764,0.01988491142499458,0.01973416669306842,0.9384600000000001,0.9191699999999999,1.0736400000000001,1.08079,0.042072804956353516,0.042072804956353516,0.00910235305473657,0.00910235305473657,0.9924191398343823,0.999322165159313,0.0279,0.4719100244751526,0.0009686400000000043,0.008676759436406898,False,,0.08775191744749698,0.9551158,0.956019,0.969348,0.9706895,0.9884575000000001,0.98976,1.002245,1.0024799999999998,1.014275,1.0155599999999998,1.0346125,1.035793,1.0516917000000001,1.0502827,0.9193272693525428
sma_10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,945.0,6615.0,False,False,0.0,0.0,1.0018341499999999,1.002670764,0.01988491142499458,0.01973416669306842,0.9384600000000001,0.9191699999999999,1.07364,1.08079,0.042072804956353516,0.042072804956353516,0.00910235305473657,0.00910235305473657,0.9924191398343823,0.9993221651593216,0.0279,0.4719100244751526,0.0009686400000000043,0.008676759436406898,False,,0.08775191744749698,0.9551158,0.956019,0.9693480000000001,0.9706895000000001,0.9884575000000001,0.98976,1.002245,1.0024799999999998,1.014275,1.01556,1.0346125,1.035793,1.0516917000000001,1.0502827,0.9193272693525428
close_skew_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.008011019476600503,0.013353200988031525,0.5538337781509185,0.5628565420639428,-2.2112210379813275,-2.533128411733358,1.7644954150738374,2.2209534964305755,0.03857514891186675,0.03857514891186675,0.021664190927791472,0.021664190927791472,1.0162914655406758,0.9894830732047158,0.0245,0.6387190745439599,0.023057742377246577,0.00401021365674302,False,,0.08874955349640123,-1.288626976468826,-1.3274327230796532,-0.9237339319006413,-0.9034813332028343,-0.3790431442692563,-0.3563174011808675,-0.004221483273166219,0.012007722151979532,0.370082704889725,0.3849299462630431,0.9083641087398773,0.9325026621748899,1.2546250288891914,1.3469368671598747,0.9184848772507951
bollinger_lower_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.9916952695483631,0.9922969697277778,0.01874548522153547,0.01831938001064582,0.9225264624121191,0.9055592821404547,1.054158690242801,1.0622143128296078,0.032098405150451426,0.032098405150451426,0.020128968197562595,0.020128968197562595,0.977268915323814,0.9621996120168224,0.0288,0.4313329618301493,0.0007820843345905384,0.007956907212840874,False,,0.08898428056085489,0.9467480989835939,0.9462124922944287,0.9598401876501121,0.9615346066267564,0.9792885501034921,0.9806334404227646,0.9923330961089238,0.9928311404560388,1.0040312166031669,1.0044408245299754,1.0215064931145947,1.021582732389235,1.0361848944184329,1.0351094748822516,0.918286900785174
t39_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,44.0,51.0,False,False,0.003,0.0019,47.599,47.0493,8.38250949689086,9.582987680013343,0.0,0.0,50.0,50.0,-0.06557702084367657,0.06557702084367657,0.0,0.0,1.1432122663942828,0.0,0.0228,0.7247128520509065,0.5521,0.0007648200622343139,False,,0.08914184090591089,5.99,4.0,30.0,21.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9181540571136577
close_max_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,549.0,1079.0,False,False,0.0,0.0,1.0070709,1.00792351,0.020082116287497804,0.020020544060997687,0.9441,0.9222,1.0805,1.093,0.04245618279226178,0.04245618279226178,0.005780346820581603,0.005780346820581603,0.9969339771458559,1.001926782234993,0.0268,0.523938419152897,0.0009790699999999994,0.015153008325814394,False,,0.09018953793865778,0.959399,0.9612980000000001,0.97509,0.975795,0.9935,0.9947,1.0073500000000002,1.0075,1.01945,1.0207,1.0407,1.0419,1.060001,1.057601,0.9172716901052004
headline_density_first_half,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,14.0,17.0,False,False,0.006,0.0056,4.891,5.013,2.2049900183404416,2.256887315316253,0.0,0.0,14.0,16.0,0.055329048651098355,0.055329048651098355,0.0,0.0,1.023536295649015,0.9999999999996666,0.0277,0.4811825548723774,0.12419999999999988,0.00873678186674992,False,,0.09176583051784828,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,6.0,6.0,9.0,9.0,11.0,11.0,0.9159473323374465
unique_templates_count,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,16.0,19.0,False,False,0.0,0.0,8.192,8.3158,2.4444040400701175,2.490198881424314,1.0,1.0,16.0,19.0,0.05064629168114016,0.05064629168114016,0.0,0.0,1.0187345629456022,0.9999999999996666,0.0317,0.3150342597829751,0.12979999999999992,0.01040602546494163,False,,0.09275231714608179,3.0,3.0,4.0,4.0,7.0,7.0,8.0,8.0,10.0,10.0,12.0,13.0,14.009999999999991,14.0,0.9151204571331214
ema_10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.0018476764582636,1.0026816473048845,0.019642969101483852,0.019539855289904543,0.9393216850472855,0.9204535685046594,1.070890311001127,1.0797750647013298,0.04245645565443066,0.04245645565443066,0.013011125083076667,0.013011125083076667,0.994750599461755,0.9820286445619092,0.0298,0.3886349058398124,0.0009730681047077294,0.007776080326849477,False,,0.0930436610643568,0.9568258010610198,0.9565246986376928,0.9705341778753914,0.971013424965453,0.9884573527401221,0.9899547601062986,1.0021334158469346,1.0024719663748203,1.014477433687081,1.0155072249310138,1.0339476919570452,1.0354059016290111,1.0511747609634792,1.0500861056640765,0.9148765375266391
t41_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,53.0,False,False,0.974,0.9766,0.005398219123663113,0.004080435462656875,0.04055319491529202,0.03201746058454294,0.0,0.0,0.5,0.5,-0.03249518721586165,0.03249518721586165,0.0,0.0,0.7895175867310051,0.0,0.0051,1.0,0.001319180961388864,0.056952160313889465,False,,0.09454734752975111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17582941469382618,0.15831838468952658,0.9136196823799976
close_min_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,546.0,1064.0,False,False,0.0,0.0,0.9966051,0.99740838,0.019922441307672553,0.019634832274288565,0.93,0.9102,1.0686,1.0743,0.040320359716671944,0.040320359716671944,0.01161665053198297,0.01161665053198297,0.9855635647294498,0.9912875120622874,0.0309,0.3447895466669134,0.0009988200000000027,0.01262141609942258,False,,0.0954584263480775,0.951495,0.949699,0.963295,0.9653,0.983375,0.9847,0.9972,0.9975,1.0092,1.0103,1.028505,1.0295050000000001,1.044619,1.043902,0.9128598365286151
t19_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,161.0,722.0,False,False,0.809,0.7867,0.03602627887752253,0.04364953991126627,0.10720572678621305,0.12342521086435163,0.0,0.0,0.8021661131440951,1.6376281516217732,0.07110871090753154,0.07110871090753154,0.0,0.0,1.1512930751295753,0.0,0.0232,0.7046677879798353,0.007634525688695653,0.002417806253991415,False,,0.09672651716152296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21972770539583128,0.28954797377150704,0.572946271332344,0.6288149841735275,0.9118043416950796
close_min_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,531.0,999.0,False,False,0.0,0.0,0.9933025,0.9939038800000001,0.0182947129048332,0.018031579263355527,0.93,0.9102,1.0542,1.063,0.032871792145387976,0.032871792145387976,0.024415055950173695,0.024415055950173695,0.9856169569956044,0.9562563580485737,0.0316,0.3186543738000102,0.0007713400000000001,0.00869072602817398,False,,0.09757757412373565,0.9512970000000001,0.949099,0.9628,0.963795,0.9808250000000001,0.9824,0.9936,0.9942,1.0054,1.0059,1.0213,1.0225099999999998,1.036201,1.035902,0.911097332503684
close_std_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9998.0,False,False,0.0,0.0,0.005046480225818448,0.004987295386111122,0.002398904381285061,0.0023920681057951186,0.0012723372608169374,0.0008816252933614886,0.0161159376819477,0.02408003049045106,-0.02467161265133442,0.02467161265133442,-0.030406523865256822,0.030406523865256822,0.9971502505308566,1.0074719966599213,0.0309,0.3447895466669134,8.224395233972969e-05,0.01224112872458544,False,,0.09821926524117668,0.0016530398651215868,0.0016429654641496507,0.0021356217093832994,0.002152079777429526,0.0033610901918107515,0.0032925943527929175,0.004510344369593461,0.004424126416400588,0.006196598569701365,0.0061492896408197805,0.009752624718683673,0.009691889784466712,0.01271709961853354,0.012619315393922555,0.9105649770042897
bollinger_width_20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9995.0,False,False,0.0,0.0,0.02018592090327402,0.019949181544444493,0.009595617525140009,0.009568272423180476,0.005089349043273739,0.0035265011734590956,0.06446375072778798,0.09632012196180328,-0.024671612659071928,0.024671612659071928,-0.030406523873760548,0.030406523873760548,0.9971502508426331,1.007471996926487,0.0309,0.3447895466669134,0.000328975809358906,0.01224112872458544,False,,0.0982192652574179,0.006612159460493241,0.006571861856608872,0.008542486837541418,0.008608319109719825,0.013444360767241315,0.013170377411168,0.018041377478376808,0.017696505665599993,0.0247863942788068,0.024597158563279486,0.03901049887473869,0.03876755913786514,0.05086839847413069,0.05047726157569023,0.9105649769908237
t41_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,50.0,False,False,0.001,0.0003,49.29,49.43,4.930944555986634,4.222260383760673,0.0,0.0,50.0,50.0,0.028392126175906585,0.028392126175906585,0.0,0.0,0.8562782111661736,0.0,0.0051,1.0,0.1402,0.06546264468037491,False,,0.09895477085628149,20.92,23.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9099555564246032
close_vs_open_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,2.7148335485689937e-05,8.277463975300956e-05,0.0012865671043374813,0.0012658599191416767,-0.003857521290272413,-0.004687779196393159,0.004761954511303309,0.005566243382502024,0.04323622455179142,0.04323622455179142,0.01707668050643306,0.01707668050643306,0.9839050865594975,1.0326541120414958,0.0331,0.267332358543911,6.326991747568368e-05,0.00841073920387571,False,,0.1018236442621002,-0.0031442157612418882,-0.0029763374050917088,-0.002014852902732869,-0.00197883772407923,-0.0007863068026547134,-0.000736838777475592,3.4482849718957915e-05,6.163475278888209e-05,0.0008036920875054054,0.0009050801156223233,0.0021933028285204222,0.0021643497585475463,0.0031358735980813717,0.00313371376397182,0.9075862595685245
ema_5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,1.001902216818336,1.0028852050072687,0.020473768737293025,0.020374907832742616,0.9347635168931165,0.9164187999039437,1.0729145375828313,1.0864806113858843,0.0480120783573272,0.0480120783573272,0.018008528749845102,0.018008528749845102,0.9951713381735379,0.9880852407006677,0.0293,0.40965640066382764,0.0011336445375743083,0.009123685027567184,False,,0.10444429213473949,0.9548188374088071,0.9552028475765361,0.9693237750902339,0.9696760847424675,0.9879409734150899,0.989441002998921,1.002065294889108,1.0025514586652826,1.0149372807153618,1.0161156557967275,1.0349559172261156,1.0369296611427075,1.0562173219988549,1.052333950217017,0.9054327204382007
total_headlines,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,20.0,23.0,False,False,0.0,0.0,9.74,9.9308,2.9995662015360485,3.086416037477067,2.0,1.0,21.0,25.0,0.06360919785741985,0.06360919785741985,0.0,0.0,1.0289541320660016,0.99999999999975,0.0342,0.2337062907311841,0.19259999999999955,0.008552599560074946,False,,0.1063617974174948,3.0,3.0,5.0,5.0,8.0,8.0,10.0,10.0,12.0,12.0,15.0,15.0,17.00999999999999,18.0,0.9038634579883651
